"","rules","support","confidence","lift","count"
"323881","{intx_resource_Food=0,lead_job_Connect=0} => {Negative.MO=1}",0.142857142857143,0.193693693693694,0.955767242652489,43
"324202","{event_type_Movie_Night=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.142857142857143,0.193693693693694,0.955767242652489,43
"322147","{intx_record_type_Housing_Stability=1,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.079734219269103,0.193548387096774,0.955050237969328,24
"323743","{intx_resource_Food=0,intx_type_Outreach=0} => {Negative.MO=1}",0.13953488372093,0.193548387096774,0.955050237969328,42
"328618","{intx_resource_Disabilities=0,intx_resource_Education=0} => {Negative.MO=1}",0.176079734219269,0.193430656934307,0.954469307167644,53
"328633","{intx_resource_Education=0,intx_resource_Medical.Dental=0} => {Negative.MO=1}",0.176079734219269,0.193430656934307,0.954469307167644,53
"330475","{intx_resource_Life_Skills=0,intx_type_New_Resident_Orientation=0} => {Negative.MO=1}",0.176079734219269,0.193430656934307,0.954469307167644,53
"325081","{event_type_Field_Trip.Outing=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.193415637860082,0.954395196653849,47
"322483","{event_type_Movie_Night=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.193370165745856,0.954170817860701,35
"322507","{intx_record_type_Connection_to_Community_Resource=0,Leadership_Tier_2=0} => {Negative.MO=1}",0.116279069767442,0.193370165745856,0.954170817860701,35
"322558","{event_type_Campfire=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.193370165745856,0.954170817860701,35
"320134","{event_type_Community_Meal=1,Leadership_Tier_2=0} => {Negative.MO=1}",0.0564784053156146,0.193181818181818,0.953241430700447,17
"320143","{event_type_Community_Meal=1,intx_resource_Gift_Card=0} => {Negative.MO=1}",0.0564784053156146,0.193181818181818,0.953241430700447,17
"328537","{intx_resource_Education=0,lead_job_Cleaning=0} => {Negative.MO=1}",0.169435215946844,0.193181818181818,0.953241430700447,51
"325006","{event_type_Food_Shelf=0,intx_resource_Housing=0} => {Negative.MO=1}",0.146179401993355,0.192982456140351,0.952257693413862,44
"4013","{intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323773","{intx_resource_Disabilities=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323794","{intx_resource_Food=0,intx_resource_Substance_Abuse=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323800","{intx_resource__Income=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323806","{intx_resource_Food=0,intx_subtype_Lease_Violation=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323815","{intx_resource_Food=0,intx_resource_Parenting_Skills.Support=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323818","{intx_resource_Food=0,lead_job_Building_Captain=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323839","{intx_resource__Employment=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323845","{intx_resource_Food=0,intx_resource_Utilities.Phone=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323851","{intx_resource__Financial_Literacy=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323863","{intx_resource__Gift_Card=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323866","{intx_resource__Toys_for_Tots=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323869","{intx_resource__Substance_Abuse=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"323878","{intx_resource__Life_Skills=0,intx_resource_Food=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"324220","{intx_resource_Family.Social_Relations=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.142857142857143,0.192825112107623,0.951481290891715,43
"320104","{event_type_Community_Meal=1,intx_resource_Coats=0} => {Negative.MO=1}",0.053156146179402,0.192771084337349,0.951214694844954,16
"320113","{event_type_Community_Meal=1,intx_resource_Back_to_School_Supplies=0} => {Negative.MO=1}",0.053156146179402,0.192771084337349,0.951214694844954,16
"320116","{event_type_Community_Meal=1,event_type_Movie_Night=0} => {Negative.MO=1}",0.053156146179402,0.192771084337349,0.951214694844954,16
"328654","{intx_resource__Mental_Health=0,intx_resource_Education=0} => {Negative.MO=1}",0.176079734219269,0.192727272727273,0.950998509687034,53
"323701","{event_type_Field_Trip.Outing=0,intx_resource_Food=0} => {Negative.MO=1}",0.13953488372093,0.192660550458716,0.950669273574974,42
"323758","{intx_resource_Food=0,lead_job_Beyond_Bricks_and_Mortar=0} => {Negative.MO=1}",0.13953488372093,0.192660550458716,0.950669273574974,42
"325090","{intx_resource_Housing=0,intx_resource_Income=0} => {Negative.MO=1}",0.156146179401993,0.192622950819672,0.950483740929858,47
"325120","{intx_resource_Housing=0,lead_job_Flyering.Door_Knocking=0} => {Negative.MO=1}",0.156146179401993,0.192622950819672,0.950483740929858,47
"325132","{intx_resource_Housing=0,Leadership_Tier_3=0} => {Negative.MO=1}",0.156146179401993,0.192622950819672,0.950483740929858,47
"328558","{intx_resource_Education=0,intx_type_New_Resident_Orientation=0} => {Negative.MO=1}",0.172757475083056,0.192592592592593,0.950333940497875,52
"330454","{intx_resource_Life_Skills=0,lead_job_Cleaning=0} => {Negative.MO=1}",0.172757475083056,0.192592592592593,0.950333940497875,52
"323671","{intx_resource_Food=0,intx_resource_Mental_Health=0} => {Negative.MO=1}",0.136212624584718,0.192488262910798,0.949819133379512,41
"324178","{intx_resource_Household_Goods=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.136212624584718,0.192488262910798,0.949819133379512,41
"325015","{intx_resource_Clothing=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.192468619246862,0.949722203168942,46
"320647","{event_type_Property_Meeting=0,intx_record_type_Housing_Stability=0} => {Negative.MO=1}",0.0664451827242525,0.192307692307692,0.948928121059269,20
"320962","{event_subtype_Social=1,intx_resource_Household_Goods=0} => {Negative.MO=1}",0.0664451827242525,0.192307692307692,0.948928121059269,20
"320971","{event_subtype_Social=1,event_type_Food_Shelf=0} => {Negative.MO=1}",0.0664451827242525,0.192307692307692,0.948928121059269,20
"322465","{event_type_Class=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.192307692307692,0.948928121059269,35
"322519","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Event_Assistance=0} => {Negative.MO=1}",0.116279069767442,0.192307692307692,0.948928121059269,35
"322582","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Flyering.Door_Knocking=0} => {Negative.MO=1}",0.116279069767442,0.192307692307692,0.948928121059269,35
"324193","{intx_resource_Employment=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.146179401993355,0.192139737991266,0.948099362874937,44
"325036","{intx_resource_Housing=0,lead_job_Event_Host=0} => {Negative.MO=1}",0.146179401993355,0.192139737991266,0.948099362874937,44
"322468","{event_type_Food_Shelf=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.112956810631229,0.192090395480226,0.94785588589423,34
"328660","{intx_resource_Education=0,intx_resource_Parenting_Skills.Support=0} => {Negative.MO=1}",0.176079734219269,0.192028985507246,0.947552862912806,53
"328714","{intx_resource__Substance_Abuse=0,intx_resource_Education=0} => {Negative.MO=1}",0.176079734219269,0.192028985507246,0.947552862912806,53
"328579","{intx_resource_Education=0,lead_job_Bulk_Mail=0} => {Negative.MO=1}",0.172757475083056,0.191881918819188,0.946827173189765,52
"325099","{intx_resource_Housing=0,intx_resource_Welcome_Basket=0} => {Negative.MO=1}",0.156146179401993,0.191836734693878,0.946604215456674,47
"325108","{event_type_PET_Phase_1=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.191836734693878,0.946604215456674,47
"323713","{intx_resource_Food=0,intx_type_New_Resident_Orientation=0} => {Negative.MO=1}",0.13953488372093,0.191780821917808,0.946328317987873,42
"323320","{intx_record_type_Material_Goods=0,intx_type_Eviction_Prevention=0} => {Negative.MO=1}",0.122923588039867,0.191709844559585,0.945978085449758,37
"323323","{intx_type_Eviction_Prevention=0,intx_type_Material_Goods=0} => {Negative.MO=1}",0.122923588039867,0.191709844559585,0.945978085449758,37
"325027","{intx_resource__Household_Goods=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.191666666666667,0.945765027322404,46
"325030","{intx_resource__Furniture=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.191666666666667,0.945765027322404,46
"325042","{intx_resource_Housing=0,Leadership_Tier_1=0} => {Negative.MO=1}",0.152823920265781,0.191666666666667,0.945765027322404,46
"325096","{event_type_Campfire=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.191666666666667,0.945765027322404,46
"320167","{event_type_Community_Meal=1,intx_resource_Income=0} => {Negative.MO=1}",0.0598006644518272,0.191489361702128,0.944890129054761,18
"324289","{event_type_PET_Phase_1=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.149501661129568,0.191489361702128,0.944890129054761,45
"322531","{event_type_Bingo.Game_Night=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.191256830601093,0.943742721490639,35
"322570","{event_type_PET_Phase_1=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.191256830601093,0.943742721490639,35
"322594","{intx_record_type_Connection_to_Community_Resource=0,Leadership_Tier_3=0} => {Negative.MO=1}",0.116279069767442,0.191256830601093,0.943742721490639,35
"325075","{intx_resource_Housing=0,intx_resource_Safety=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"325087","{intx_resource_Housing=0,intx_resource_Volunteer_Opportunities=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"325156","{event_type_Garden_Club=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"325159","{intx_resource_Conflict_Resolution=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"325162","{intx_resource_Housing=0,lead_job_Donation_Drive=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"325165","{intx_resource_Housing=0,lead_job_Community_Leadership_Institute=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"325171","{intx_resource_Housing=0,lead_job_Board_Meetings=0} => {Negative.MO=1}",0.156146179401993,0.191056910569106,0.942756230840997,47
"323725","{intx_resource_Food=0,intx_resource_Transportation=0} => {Negative.MO=1}",0.13953488372093,0.190909090909091,0.942026825633383,42
"323731","{intx_resource_Food=0,intx_resource_Legal=0} => {Negative.MO=1}",0.13953488372093,0.190909090909091,0.942026825633383,42
"323764","{intx_resource_Food=0,intx_resource_Interpretation=0} => {Negative.MO=1}",0.13953488372093,0.190909090909091,0.942026825633383,42
"321013","{event_subtype_Social=1,intx_type_Direct_Support=0} => {Negative.MO=1}",0.0830564784053156,0.190839694656489,0.941684394944312,25
"321082","{event_subtype_Social=1,intx_resource__Housing=0} => {Negative.MO=1}",0.0830564784053156,0.190839694656489,0.941684394944312,25
"323641","{event_type_Movie_Night=0,intx_resource_Food=0} => {Negative.MO=1}",0.136212624584718,0.190697674418605,0.940983606557377,41
"324271","{intx_resource_Income=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.149501661129568,0.190677966101695,0.940886357321478,45
"324280","{intx_resource_Welcome_Basket=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.149501661129568,0.190677966101695,0.940886357321478,45
"324298","{intx_resource__Housing=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.149501661129568,0.190677966101695,0.940886357321478,45
"324301","{intx_subtype_Non.payment_of_rent=0,lead_job_Flyering.Door_Knocking=0} => {Negative.MO=1}",0.149501661129568,0.190677966101695,0.940886357321478,45
"320110","{event_type_Community_Meal=1,intx_resource_Clothing=0} => {Negative.MO=1}",0.053156146179402,0.19047619047619,0.939890710382514,16
"321040","{event_subtype_Social=1,intx_resource_Safety=0} => {Negative.MO=1}",0.079734219269103,0.19047619047619,0.939890710382514,24
"324175","{intx_resource_Community_Involvement=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.132890365448505,0.19047619047619,0.939890710382514,40
"325021","{event_type_Movie_Night=0,intx_resource_Housing=0} => {Negative.MO=1}",0.146179401993355,0.19047619047619,0.939890710382514,44
"325117","{intx_resource__Housing=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.190283400809717,0.938939403995487,47
"325150","{intx_resource_Child_Care=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.190283400809717,0.938939403995487,47
"325192","{intx_resource_Housing=0,intx_type_Advocacy=0} => {Negative.MO=1}",0.156146179401993,0.190283400809717,0.938939403995487,47
"324199","{intx_resource_Back_to_School_Supplies=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.142857142857143,0.190265486725664,0.938851008269259,43
"322456","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Community_Involvement=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322501","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Family.Social_Relations=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322540","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Furniture=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322549","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Volunteer_Opportunities=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322621","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Conflict_Resolution=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322624","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Donation_Drive=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322627","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Community_Leadership_Institute=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"322633","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Board_Meetings=0} => {Negative.MO=1}",0.116279069767442,0.190217391304348,0.938613684960798,35
"321274","{event_type_Food_Shelf=0,intx_type_Housing_Stability=0} => {Negative.MO=1}",0.0897009966777409,0.190140845070423,0.938235973216347,27
"321313","{intx_type_Housing_Stability=0,Leadership_Tier_2=0} => {Negative.MO=1}",0.0897009966777409,0.190140845070423,0.938235973216347,27
"321325","{intx_type_Housing_Stability=0,lead_job_Event_Assistance=0} => {Negative.MO=1}",0.0897009966777409,0.190140845070423,0.938235973216347,27
"325039","{intx_resource_Family.Social_Relations=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.190082644628099,0.937948787427178,46
"325051","{intx_resource_Housing=0,intx_resource_Mental_Health=0} => {Negative.MO=1}",0.152823920265781,0.190082644628099,0.937948787427178,46
"325084","{intx_resource_Housing=0,intx_resource_Toys_for_Tots=0} => {Negative.MO=1}",0.152823920265781,0.190082644628099,0.937948787427178,46
"323788","{intx_resource_Food=0,intx_resource_Medical.Dental=0} => {Negative.MO=1}",0.13953488372093,0.190045248868778,0.937764260811512,42
"323809","{intx_resource__Mental_Health=0,intx_resource_Food=0} => {Negative.MO=1}",0.13953488372093,0.190045248868778,0.937764260811512,42
"324196","{intx_resource_Clothing=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.13953488372093,0.190045248868778,0.937764260811512,42
"324217","{intx_subtype_Non.payment_of_rent=0,lead_job_Event_Host=0} => {Negative.MO=1}",0.13953488372093,0.190045248868778,0.937764260811512,42
"322459","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Household_Goods=0} => {Negative.MO=1}",0.112956810631229,0.189944134078212,0.937265317336752,34
"322504","{intx_record_type_Connection_to_Community_Resource=0,Leadership_Tier_1=0} => {Negative.MO=1}",0.112956810631229,0.189944134078212,0.937265317336752,34
"324313","{intx_subtype_Non.payment_of_rent=0,Leadership_Tier_3=0} => {Negative.MO=1}",0.149501661129568,0.189873417721519,0.93691637269143,45
"325072","{intx_resource_Housing=0,lead_job_Cleaning=0} => {Negative.MO=1}",0.149501661129568,0.189873417721519,0.93691637269143,45
"320980","{event_subtype_Social=1,intx_resource_Clothing=0} => {Negative.MO=1}",0.0730897009966777,0.189655172413793,0.93583945732052,22
"324256","{intx_resource_Safety=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.146179401993355,0.189655172413793,0.93583945732052,44
"325105","{intx_resource_Housing=0,intx_resource_Transportation=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325129","{intx_resource_Housing=0,lead_job_Floor_Monitor=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325141","{intx_resource_Domestic_Violence=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325147","{intx_resource__Safety=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325153","{intx_resource_Disabilities=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325168","{intx_resource_Housing=0,intx_resource_Medical.Dental=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325174","{intx_resource_Housing=0,intx_resource_Substance_Abuse=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325177","{intx_resource_Housing=0,intx_type_Information_._Referrals=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325183","{intx_resource_Housing=0,intx_type_Home_Management=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325189","{intx_resource__Mental_Health=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325198","{intx_resource_Housing=0,lead_job_Building_Captain=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325201","{intx_resource_Housing=0,lead_job_Building_Dreams_Initiative=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325204","{intx_resource_Housing=0,intx_resource_Literacy=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325210","{intx_resource_Housing=0,intx_subtype_Recertification=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325213","{intx_resource_Housing=0,lead_job_Fund_Development_Phone_Calls=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325222","{event_type_Support_Group=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325228","{intx_resource_Housing=0,intx_resource_Immigration=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325234","{intx_resource_Housing=0,lead_job_Clerical_Assistance=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325237","{intx_resource_Housing=0,intx_type_Conflict_Resolution.Mediation=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325240","{intx_resource_Housing=0,lead_job_BINGO=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325243","{intx_resource__Gift_Card=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325252","{intx_resource_Housing=0,lead_job_Annual_Meeting=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325255","{intx_resource_Housing=0,lead_job_Cooking_Classes=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"325261","{intx_resource_Housing=0,lead_job_Connect=0} => {Negative.MO=1}",0.156146179401993,0.189516129032258,0.935153358011634,47
"320137","{event_type_Community_Meal=1,intx_type_Direct_Support=0} => {Negative.MO=1}",0.0598006644518272,0.189473684210526,0.934943917169974,18
"321001","{event_subtype_Social=1,lead_job_Event_Host=0} => {Negative.MO=1}",0.0830564784053156,0.189393939393939,0.93455042225534,25
"328525","{intx_resource_Education=0,intx_resource_Life_Skills=0} => {Negative.MO=1}",0.166112956810631,0.189393939393939,0.93455042225534,50
"322498","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Event_Host=0} => {Negative.MO=1}",0.106312292358804,0.189349112426035,0.934329226889126,32
"325078","{intx_resource_Furniture=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.189300411522634,0.93408891587398,46
"325102","{intx_resource_Energy_Assistance=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.189300411522634,0.93408891587398,46
"325123","{intx_resource_Housing=0,intx_type_Outreach=0} => {Negative.MO=1}",0.152823920265781,0.189300411522634,0.93408891587398,46
"322486","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Rental_Assistance=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322543","{event_type_Field_Trip.Outing=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322546","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Toys_for_Tots=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322555","{intx_record_type_Connection_to_Community_Resource=0,intx_type_New_Resident_Orientation=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322561","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Welcome_Basket=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322588","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Financial_Literacy=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322618","{event_type_Garden_Club=0,intx_record_type_Connection_to_Community_Resource=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322630","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Medical.Dental=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"322654","{intx_record_type_Connection_to_Community_Resource=0,intx_type_Advocacy=0} => {Negative.MO=1}",0.116279069767442,0.189189189189189,0.933540097474524,35
"324208","{intx_resource__Household_Goods=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.13953488372093,0.189189189189189,0.933540097474524,42
"324211","{intx_resource__Furniture=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.13953488372093,0.189189189189189,0.933540097474524,42
"324292","{intx_resource_Legal=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.149501661129568,0.189075630252101,0.93297974927676,45
"321046","{event_subtype_Social=1,event_type_Field_Trip.Outing=0} => {Negative.MO=1}",0.079734219269103,0.188976377952756,0.932489996127533,24
"323734","{intx_resource_Food=0,lead_job_Bulk_Mail=0} => {Negative.MO=1}",0.136212624584718,0.188940092165899,0.932310946589106,41
"320119","{event_type_Community_Meal=1,intx_resource_Rental_Assistance=0} => {Negative.MO=1}",0.0564784053156146,0.188888888888889,0.932058287795993,17
"320152","{event_type_Community_Meal=1,intx_resource_Safety=0} => {Negative.MO=1}",0.0564784053156146,0.188888888888889,0.932058287795993,17
"324244","{intx_resource_Gift_Card=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.146179401993355,0.188841201716738,0.931822978962921,44
"324259","{intx_resource_Furniture=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.146179401993355,0.188841201716738,0.931822978962921,44
"324262","{event_type_Field_Trip.Outing=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.146179401993355,0.188841201716738,0.931822978962921,44
"323884","{event_subtype_Educational=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.122923588039867,0.188775510204082,0.931498829039813,37
"4023","{intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325180","{intx_resource__Income=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325186","{intx_resource_Housing=0,intx_subtype_Lease_Violation=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325195","{intx_resource_Housing=0,intx_resource_Parenting_Skills.Support=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325207","{intx_resource__Family.Social_Relations=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325216","{intx_resource_Housing=0,intx_subtype_Reading_mail=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325219","{intx_resource__Employment=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325225","{intx_resource_Housing=0,intx_resource_Utilities.Phone=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325231","{intx_resource__Financial_Literacy=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325246","{intx_resource__Toys_for_Tots=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325249","{intx_resource__Substance_Abuse=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"325258","{intx_resource__Life_Skills=0,intx_resource_Housing=0} => {Negative.MO=1}",0.156146179401993,0.188755020080321,0.931397722035684,47
"324235","{intx_resource_Computer_Assistance=0,intx_subtype_Non.payment_of_rent=0} => {Negative.MO=1}",0.142857142857143,0.18859649122807,0.930615473109002,43
"322534","{intx_record_type_Connection_to_Community_Resource=0,lead_job_Cleaning=0} => {Negative.MO=1}",0.109634551495017,0.188571428571429,0.930491803278689,33
"321022","{event_subtype_Social=1,lead_job_Event_Assistance=0} => {Negative.MO=1}",0.0764119601328904,0.188524590163934,0.930260682612201,23
"325054","{intx_resource_Computer_Assistance=0,intx_resource_Housing=0} => {Negative.MO=1}",0.152823920265781,0.188524590163934,0.930260682612201,46
"321232","{intx_record_type_Connection_to_Community_Resource=0,intx_type_Housing_Stability=0} => {Negative.MO=1}",0.0863787375415282,0.188405797101449,0.929674507008791,26
"325069","{event_type_Bingo.Game_Night=0,intx_resource_Housing=0} => {Negative.MO=1}",0.149501661129568,0.188284518828452,0.929076068317443,45
"327805","{intx_resource_Education=0,intx_resource_Rental_Assistance=0} => {Negative.MO=1}",0.159468438538206,0.188235294117647,0.928833172613308,48
"322495","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Education=0} => {Negative.MO=1}",0.116279069767442,0.188172043010753,0.928521064692403,35
"322528","{intx_record_type_Connection_to_Community_Resource=0,intx_resource_Bus_Cards=0} => {Negative.MO=1}",0.116279069767442,0.188172043010753,0.928521064692403,35
"322579","{intx_record_type_Connection_to_Community_Resource=0,intx_resource__Housing=0} => {Negative.MO=1}",0.116279069767442,0.188172043010753,0.928521064692403,35
