Contact ID,Yardi ID,Yardi HOH ID,HOH,Birth Year,Age at MI,First Move In,MI_year_again,Move Out,Campaign Type,Start Date,Reason,Sub-Type,MO Reason,MI_year,MI_before_2014,MI_after_2010,MI_in_wndow
003U000001V5z0s,16414,16414,1,1947,65,2012-05-01T00:00:00Z,2012,,Community Meal,8/2/16,Proactive,Social,,2012,true,true,true
003U000001V5z0s,16414,16414,1,1947,65,2012-05-01T00:00:00Z,2012,,Food Shelf,7/15/16,Proactive,Social,,2012,true,true,true
003U000001V5z0s,16414,16414,1,1947,65,2012-05-01T00:00:00Z,2012,,Food Shelf,4/5/16,,Social,,2012,true,true,true
003U000001V5z0s,16414,16414,1,1947,65,2012-05-01T00:00:00Z,2012,,Property Meeting,4/11/16,,Social,,2012,true,true,true
003U000001V5z0s,16414,16414,1,1947,65,2012-05-01T00:00:00Z,2012,,Food Shelf,4/15/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,4/28/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,4/19/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,4/29/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,4/22/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,5/2/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,5/9/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,5/9/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,5/17/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,5/19/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,5/2/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,5/19/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,5/2/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,11/6/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,10/21/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/19/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,10/30/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,11/23/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Bingo/Game Night,11/10/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,11/4/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Bingo/Game Night,11/1/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,5/31/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,5/27/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,5/5/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,5/25/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Walking Club,6/9/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,6/2/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,5/3/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,5/20/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,5/26/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,5/27/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,11/20/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,11/30/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Field Trip/Outing,10/5/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,5/27/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,6/10/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,6/11/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,6/28/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,10/6/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/9/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/5/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,6/13/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,10/7/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,12/23/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,1/13/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,12/11/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/19/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/23/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/28/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,10/28/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,11/6/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,11/13/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/23/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,10/23/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,11/11/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,10/30/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,10/12/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,11/4/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/15/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,11/2/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,10/30/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,10/30/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,9/29/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,11/9/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,11/13/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,11/17/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,11/18/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,11/25/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,12/11/15,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,10/14/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,11/14/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,12/9/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,12/4/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,9/22/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,12/15/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,12/16/15,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,3/6/17,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,9/25/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,9/14/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,5/2/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,5/3/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,1/8/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,10/2/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,9/16/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,4/21/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,3/21/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,3/25/17,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,4/4/17,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,8/30/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,10/30/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,8/26/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,8/8/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,8/8/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,8/4/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,6/24/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,7/28/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,7/25/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,8/5/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,6/6/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,7/18/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Community Meal,8/2/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,7/25/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,8/3/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,7/6/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,8/1/16,Proactive,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Fitness,8/1/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Garden Club,7/11/16,Proactive,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Class,2/9/16,,Educational,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Property Meeting,2/9/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Food Shelf,3/4/16,,Social,,2012,true,true,true
003U000001V5z0J,16417,16417,1,1967,45,2012-08-01T00:00:00Z,2012,,Movie Night,4/15/16,,Social,,2012,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,4/28/16,,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,4/29/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Garden Club,5/23/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,5/17/16,,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/13/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/12/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Garden Club,5/5/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,10/14/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,11/11/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,11/11/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,11/15/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,10/28/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/27/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Garden Club,5/23/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,5/20/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,2/11/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,11/22/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,6/24/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,10/9/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,10/7/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,12/23/16,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Property Meeting,1/13/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,10/28/15,,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,2/3/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,10/28/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,11/6/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,10/23/15,,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Property Meeting,9/29/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,12/4/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,12/5/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Movie Night,1/22/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,12/16/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,12/29/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Movie Night,12/18/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Bingo/Game Night,12/23/15,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/9/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/2/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Garden Club,6/6/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/19/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Garden Club,6/8/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,5/30/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,5/31/17,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Property Meeting,1/19/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,1/8/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,3/31/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Property Meeting,4/21/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,4/7/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,4/21/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,3/25/17,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Property Meeting,4/4/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,11/2/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Garden Club,6/16/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,6/21/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,6/20/17,Proactive,Educational,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,9/23/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,8/5/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,4/24/17,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Community Meal,8/2/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Food Shelf,7/15/16,Proactive,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Bingo/Game Night,2/24/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Bingo/Game Night,2/17/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Property Meeting,3/8/16,,Social,,2010,true,true,true
003U000001V5zbW,16418,16418,1,1970,39,2010-04-01T00:00:00Z,2010,2017-01-31T00:00:00Z,Class,3/24/16,,Educational,,2010,true,true,true
003U000001V5z8N,16423,16423,1,1967,44,2011-06-26T00:00:00Z,2011,,Food Shelf,11/11/16,Proactive,Educational,,2011,true,true,true
003U000001V5z8N,16423,16423,1,1967,44,2011-06-26T00:00:00Z,2011,,Bingo/Game Night,12/8/16,Proactive,Social,,2011,true,true,true
003U000001V5z8N,16423,16423,1,1967,44,2011-06-26T00:00:00Z,2011,,Food Shelf,6/10/16,,Social,,2011,true,true,true
003U000001V5z8N,16423,16423,1,1967,44,2011-06-26T00:00:00Z,2011,,Food Shelf,10/4/16,Proactive,Social,,2011,true,true,true
003U000001V5z8N,16423,16423,1,1967,44,2011-06-26T00:00:00Z,2011,,Property Meeting,1/13/17,Proactive,Educational,,2011,true,true,true
003U000001V5z8N,16423,16423,1,1967,44,2011-06-26T00:00:00Z,2011,,Food Shelf,5/19/17,Proactive,Educational,,2011,true,true,true
